agency,uploaded_on,value,uploaded_dt,dt_scrape
DEPARTMENT OF STATE,2/26/2025,204120.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,202754.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,202530.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,202250.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,202000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,201774.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,201012.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,200561.3,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,199994.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,199848.74,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,199826.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,199100.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,199000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,198052.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,197761.58,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,195781.3,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,194759.04,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,192115.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,190738.2,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,190123.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,190120.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,189805.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,188660.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,188055.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,188000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,187107.3,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,185938.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,185000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,184276.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,181000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,180400.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,180116.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,180000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,176991.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,176651.54,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,176268.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,176074.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,175010.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,174681.04,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,173004.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,172944.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,172192.2,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,171070.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,169100.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,168341.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,168085.66,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,167410.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,166834.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,166730.8,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,165157.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,165053.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,164950.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,163290.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,162813.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,162131.07,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,161847.62,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,161400.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,161153.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,160000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,159376.4,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,914000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,158255.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,157499.9,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,157499.32,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,156955.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,156544.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,156250.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,154130.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,152590.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,152500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,152012.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,151795.44,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,150453.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,78526.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,814000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149998.8,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149998.45,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149996.25,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149970.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149968.88,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149903.45,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149653.56,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149644.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149303.85,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,149189.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,148428.68,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,147394.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,145958.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,144767.54,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,143616.95,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,141108.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,140790.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,139997.16,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,139650.04,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,138667.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,138515.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,138400.23,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,136296.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,135000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,134508.25,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,134340.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,133576.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,133540.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,132500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,132380.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,131500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,130804.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,130192.92,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,130000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,129925.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,128483.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,128060.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,127294.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,127152.55,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,126500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,126286.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,126000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,125125.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,125050.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,124978.35,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,124806.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,124575.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,124000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,123980.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,123450.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,122842.8,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,122700.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,121125.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,121114.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,120716.78,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,120250.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,120000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,119999.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,119460.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,118871.39,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,117500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,116518.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,113831.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,112863.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,111900.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,111843.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,110870.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,107032.3,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,106000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,105139.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,105035.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,105000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,104993.82,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,103553.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,102934.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,101491.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,101188.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,100931.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,100820.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,100710.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,100309.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,100245.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,100185.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,1546296.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,567901.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99997.2,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99996.72,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99990.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99984.42,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99978.9,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99964.31,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99964.23,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99934.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99924.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99788.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99787.41,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99764.23,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99505.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99445.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99151.19,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,99000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,98700.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,98670.69,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,98500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,98000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,97200.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,97007.5,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,96460.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,94909.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,94664.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,94357.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,93907.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,93333.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,93000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,92544.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,91397.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,91100.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,91000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,90909.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,89895.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,89804.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,89712.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,89412.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,89000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,87598.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,87360.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,87215.34,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,87000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,86994.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,86818.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,86730.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,86698.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,86482.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,86119.81,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,85439.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,43420.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,85100.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,85023.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,84333.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,83497.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,82566.96,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,82540.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,82500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,81900.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,81363.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,81300.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,446776.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,36742.04,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,79955.07,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,79673.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,79630.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,78880.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,78050.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,78000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,77775.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,77600.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,77082.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,77055.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,76641.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,75990.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,75729.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,75340.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,75267.82,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,75225.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74999.58,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74992.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74950.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74949.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74900.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74827.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74824.28,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74818.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74750.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74641.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,74000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73800.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73721.83,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73598.6,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73366.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73140.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73139.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73113.8,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,73000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,72900.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,71000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,121400.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,69993.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,69949.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,69901.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,69584.53,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,69440.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,68937.54,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,68000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,67700.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,67183.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,67058.2,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,67000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,66926.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,66217.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,66100.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,65560.81,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,65542.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,65220.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,85397.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64973.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64951.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64935.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64730.6,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64635.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64520.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64475.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64448.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64159.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,64000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,63618.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,63540.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,63250.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,62896.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,62700.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,62600.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,62200.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,60716.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,60314.52,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,60300.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,59979.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,59942.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,59610.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,59500.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,59000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,58000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,57980.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,57900.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,57607.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,57372.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,57364.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,57198.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,57167.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,56730.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,56605.68,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,56232.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,56121.9,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,56000.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,55626.28,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,55504.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,54965.13,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,54950.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,54862.29,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,54700.0,2025-02-26,2025-03-05-1332
DEPARTMENT OF STATE,2/26/2025,54560.0,2025-02-26,2025-03-05-1332
